id,long,lat
33XXG1,20.180000,78.100000
33XXH2,20.260000,78.550000
33XXJ2,21.000000,79.440000
34SBK4,18.330000,39.940000
34SCJ3,19.550000,39.520000
34SCK4,19.540000,39.970000
34SDG3,20.720000,37.720000
34SDH2,20.140000,38.170000
34SDH3,20.710000,38.620000
34SDH4,20.710000,38.170000
34SDJ1,20.130000,39.520000
34SDJ3,20.710000,39.520000
34SDJ4,20.710000,39.070000
34SDK2,20.120000,39.970000
34SDK4,20.710000,39.970000
34SEF3,21.840000,36.820000
34SEG1,21.280000,37.720000
34SEG3,21.850000,37.720000
34SEG4,21.850000,37.270000
34SEH1,21.290000,38.620000
34SEH2,21.290000,38.170000
34SEH3,21.860000,38.620000
34SEH4,21.860000,38.170000
34SEJ1,21.290000,39.520000
34SEJ2,21.290000,39.070000
34SEJ3,21.870000,39.520000
34SEJ4,21.870000,39.070000
34SEK2,21.290000,39.970000
34SEK4,21.880000,39.970000
34SFF1,22.400000,36.810000
34SFF2,22.390000,36.360000
34SFF3,22.960000,36.800000
34SFF4,22.950000,36.350000
34SFG1,22.420000,37.710000
34SFG2,22.410000,37.260000
34SFG3,22.990000,37.710000
34SFG4,22.970000,37.260000
34SFH1,22.440000,38.610000
34SFH2,22.430000,38.160000
34SFH3,23.010000,38.610000
34SFH4,23.000000,38.160000
34SFJ1,22.450000,39.520000
34SFJ2,22.440000,39.070000
34SFJ3,23.040000,39.510000
34SFJ4,23.020000,39.060000
34SFK2,22.460000,39.970000
34SFK4,23.050000,39.960000
34SGD3,24.000000,34.980000
34SGE1,23.490000,35.890000
34SGE2,23.480000,35.440000
34SGE4,24.000000,35.430000
34SGG1,23.630000,37.690000
34SGG2,23.540000,37.240000
34SGH1,23.650000,38.590000
34SGH2,23.640000,38.140000
34SGJ2,23.660000,39.040000
34SGK2,23.670000,39.940000
34TBK3,18.320000,40.390000
34TBN3,18.270000,43.100000
34TBN4,18.280000,42.650000
34TBP3,18.250000,44.000000
34TBP4,18.260000,43.550000
34TBQ3,18.230000,44.890000
34TBQ4,18.240000,44.450000
34TBR3,18.210000,45.790000
34TBR4,18.220000,45.340000
34TCK3,19.530000,40.420000
34TCL3,19.510000,41.320000
34TCL4,19.520000,40.870000
34TCM1,18.880000,42.210000
34TCM3,19.490000,42.220000
34TCM4,19.500000,41.770000
34TCN1,18.850000,43.110000
34TCN2,18.860000,42.660000
34TCN3,19.460000,43.120000
34TCN4,19.470000,42.670000
34TCP1,18.820000,44.010000
34TCP2,18.830000,43.560000
34TCP3,19.440000,44.020000
34TCP4,19.450000,43.570000
34TCQ1,18.780000,44.910000
34TCQ2,18.800000,44.460000
34TCQ3,19.420000,44.920000
34TCQ4,19.430000,44.470000
34TCR1,18.750000,45.810000
34TCR2,18.770000,45.360000
34TCR3,19.390000,45.820000
34TCR4,19.400000,45.370000
34TCS1,18.710000,46.710000
34TCS2,18.730000,46.260000
34TCS3,19.360000,46.720000
34TCS4,19.380000,46.270000
34TCT1,18.670000,47.600000
34TCT2,18.690000,47.160000
34TCT3,19.340000,47.620000
34TCT4,19.350000,47.170000
34TDK1,20.120000,40.420000
34TDK3,20.710000,40.430000
34TDL1,20.100000,41.320000
34TDL2,20.110000,40.870000
34TDL3,20.700000,41.330000
34TDL4,20.700000,40.880000
34TDM1,20.090000,42.220000
34TDM2,20.100000,41.770000
34TDM3,20.700000,42.230000
34TDM4,20.700000,41.780000
34TDN1,20.080000,43.120000
34TDN2,20.080000,42.670000
34TDN3,20.690000,43.130000
34TDN4,20.690000,42.680000
34TDP1,20.060000,44.020000
34TDP2,20.070000,43.570000
34TDP3,20.690000,44.030000
34TDP4,20.690000,43.580000
34TDQ1,20.050000,44.920000
34TDQ2,20.060000,44.470000
34TDQ3,20.680000,44.930000
34TDQ4,20.690000,44.480000
34TDR1,20.030000,45.820000
34TDR2,20.040000,45.370000
34TDR3,20.680000,45.830000
34TDR4,20.680000,45.380000
34TDS1,20.020000,46.720000
34TDS2,20.030000,46.270000
34TDS3,20.670000,46.730000
34TDS4,20.680000,46.280000
34TDT1,20.000000,47.620000
34TDT2,20.010000,47.170000
34TDT3,20.670000,47.630000
34TDT4,20.670000,47.180000
34TEK1,21.290000,40.430000
34TEK3,21.880000,40.420000
34TEL1,21.300000,41.330000
34TEL2,21.300000,40.880000
34TEL3,21.900000,41.320000
34TEL4,21.890000,40.870000
34TEM1,21.300000,42.230000
34TEM2,21.300000,41.780000
34TEM3,21.910000,42.220000
34TEM4,21.900000,41.770000
34TEN1,21.310000,43.130000
34TEN2,21.310000,42.680000
34TEN3,21.920000,43.120000
34TEN4,21.920000,42.670000
34TEP1,21.310000,44.030000
34TEP2,21.310000,43.580000
34TEP3,21.940000,44.020000
34TEP4,21.930000,43.570000
34TEQ1,21.320000,44.930000
34TEQ2,21.310000,44.480000
34TEQ3,21.950000,44.920000
34TEQ4,21.940000,44.470000
34TER1,21.320000,45.830000
34TER2,21.320000,45.380000
34TER3,21.970000,45.820000
34TER4,21.960000,45.370000
34TES1,21.330000,46.730000
34TES2,21.320000,46.280000
34TES3,21.980000,46.720000
34TES4,21.970000,46.270000
34TET1,21.330000,47.630000
34TET2,21.330000,47.180000
34TET3,22.000000,47.620000
34TET4,21.990000,47.170000
34TFK1,22.470000,40.420000
34TFK3,23.060000,40.410000
34TFL1,22.490000,41.320000
34TFL2,22.480000,40.870000
34TFL3,23.090000,41.310000
34TFL4,23.080000,40.860000
34TFM1,22.510000,42.220000
34TFM2,22.500000,41.770000
34TFM3,23.120000,42.210000
34TFM4,23.110000,41.760000
34TFN1,22.540000,43.120000
34TFN2,22.530000,42.670000
34TFN3,23.150000,43.110000
34TFN4,23.140000,42.660000
34TFP1,22.560000,44.020000
34TFP2,22.550000,43.570000
34TFP3,23.180000,44.010000
34TFP4,23.170000,43.560000
34TFQ1,22.580000,44.920000
34TFQ2,22.570000,44.470000
34TFQ3,23.220000,44.910000
34TFQ4,23.200000,44.460000
34TFR1,22.610000,45.820000
34TFR2,22.600000,45.370000
34TFR3,23.250000,45.810000
34TFR4,23.230000,45.360000
34TFS1,22.640000,46.720000
34TFS2,22.620000,46.270000
34TFS3,23.290000,46.710000
34TFS4,23.270000,46.260000
34TFT1,22.660000,47.620000
34TFT2,22.650000,47.170000
34TFT3,23.330000,47.600000
34TFT4,23.310000,47.160000
34TGK1,23.680000,40.390000
34TGL1,23.690000,41.290000
34TGL2,23.690000,40.840000
34TGM1,23.710000,42.200000
34TGM2,23.700000,41.740000
34TGN1,23.730000,43.100000
34TGN2,23.720000,42.650000
34TGP1,23.750000,44.000000
34TGP2,23.740000,43.550000
34TGQ1,23.770000,44.890000
34TGQ2,23.760000,44.450000
34TGR1,23.790000,45.790000
34TGR2,23.780000,45.340000
34TGS1,24.000000,46.690000
34TGS2,24.000000,46.240000
34TGT1,24.000000,47.590000
34TGT2,24.000000,47.140000
34UCA1,18.450000,50.300000
34UCA2,18.570000,49.850000
34UCA3,19.240000,50.310000
34UCA4,19.260000,49.860000
34UCB1,18.430000,51.200000
34UCB2,18.440000,50.750000
34UCB3,19.210000,51.210000
34UCB4,19.230000,50.760000
34UCC1,18.400000,52.100000
34UCC2,18.420000,51.650000
34UCC3,19.170000,52.110000
34UCC4,19.190000,51.660000
34UCD1,18.380000,53.000000
34UCD2,18.390000,52.550000
34UCD3,19.140000,53.010000
34UCD4,19.160000,52.560000
34UCE1,18.360000,53.890000
34UCE2,18.370000,53.450000
34UCE3,19.100000,53.910000
34UCE4,19.120000,53.460000
34UCF1,18.330000,54.790000
34UCF2,18.350000,54.340000
34UCF3,19.060000,54.810000
34UCF4,19.080000,54.360000
34UCU1,18.630000,48.500000
34UCU2,18.650000,48.050000
34UCU3,19.310000,48.520000
34UCU4,19.320000,48.070000
34UCV1,18.590000,49.400000
34UCV2,18.610000,48.950000
34UCV3,19.280000,49.410000
34UCV4,19.290000,48.970000
34UDA1,19.950000,50.320000
34UDA2,19.960000,49.870000
34UDA3,20.650000,50.330000
34UDA4,20.650000,49.880000
34UDB1,19.930000,51.220000
34UDB2,19.940000,50.770000
34UDB3,20.640000,51.230000
34UDB4,20.650000,50.780000
34UDC1,19.900000,52.120000
34UDC2,19.920000,51.670000
34UDC3,20.630000,52.130000
34UDC4,20.640000,51.680000
34UDD1,19.880000,53.020000
34UDD2,19.890000,52.570000
34UDD3,20.630000,53.020000
34UDD4,20.630000,52.570000
34UDE1,19.860000,53.920000
34UDE2,19.870000,53.470000
34UDE3,20.620000,53.920000
34UDE4,20.620000,53.470000
34UDF1,19.830000,54.820000
34UDF2,19.850000,54.370000
34UDF3,20.610000,54.820000
34UDF4,20.620000,54.370000
34UDG4,20.610000,55.270000
34UDU1,19.980000,48.520000
34UDU2,19.990000,48.070000
34UDU3,20.660000,48.530000
34UDU4,20.660000,48.080000
34UDV1,19.970000,49.420000
34UDV2,19.980000,48.970000
34UDV3,20.660000,49.430000
34UDV4,20.660000,48.980000
34UEA1,21.350000,50.330000
34UEA2,21.350000,49.880000
34UEA3,22.050000,50.320000
34UEA4,22.040000,49.870000
34UEB1,21.360000,51.230000
34UEB2,21.350000,50.780000
34UEB3,22.070000,51.220000
34UEB4,22.060000,50.770000
34UEC1,21.370000,52.130000
34UEC2,21.360000,51.680000
34UEC3,22.100000,52.120000
34UEC4,22.080000,51.670000
34UED1,21.370000,53.020000
34UED2,21.370000,52.570000
34UED3,22.120000,53.020000
34UED4,22.110000,52.570000
34UEE1,21.380000,53.920000
34UEE2,21.380000,53.470000
34UEE3,22.140000,53.920000
34UEE4,22.130000,53.470000
34UEF1,21.390000,54.820000
34UEF2,21.380000,54.370000
34UEF3,22.170000,54.820000
34UEF4,22.150000,54.370000
34UEG1,21.400000,55.720000
34UEG2,21.390000,55.270000
34UEG3,22.190000,55.710000
34UEG4,22.180000,55.270000
34UEU1,21.340000,48.530000
34UEU2,21.340000,48.080000
34UEU3,22.020000,48.520000
34UEU4,22.010000,48.070000
34UEV1,21.340000,49.430000
34UEV2,21.340000,48.980000
34UEV3,22.030000,49.420000
34UEV4,22.020000,48.970000
34UFA1,22.760000,50.310000
34UFA2,22.740000,49.860000
34UFA3,23.550000,50.300000
34UFA4,23.430000,49.850000
34UFB1,22.790000,51.210000
34UFB2,22.770000,50.760000
34UFB3,23.570000,51.200000
34UFB4,23.560000,50.750000
34UFC1,22.830000,52.110000
34UFC2,22.810000,51.660000
34UFC3,23.600000,52.100000
34UFC4,23.580000,51.650000
34UFD1,22.860000,53.010000
34UFD2,22.840000,52.560000
34UFD3,23.620000,53.000000
34UFD4,23.610000,52.550000
34UFE1,22.900000,53.910000
34UFE2,22.880000,53.460000
34UFE3,23.640000,53.890000
34UFE4,23.630000,53.450000
34UFF1,22.940000,54.810000
34UFF2,22.920000,54.360000
34UFF3,23.670000,54.790000
34UFF4,23.650000,54.340000
34UFG1,22.990000,55.700000
34UFG2,22.970000,55.260000
34UFG3,23.690000,55.690000
34UFG4,23.680000,55.240000
34UFU1,22.690000,48.520000
34UFU2,22.680000,48.070000
34UFU4,23.350000,48.050000
34UFV1,22.720000,49.410000
34UFV2,22.710000,48.970000
34UFV3,23.410000,49.400000
34UGU2,24.000000,48.040000
34VCJ3,18.910000,57.500000
34VCJ4,18.940000,57.050000
34VCK3,18.860000,58.400000
34VCK4,18.890000,57.950000
34VCL3,18.810000,59.300000
34VCM3,18.750000,60.190000
34VCM4,18.780000,59.740000
34VCN4,18.590000,60.640000
34VCQ3,18.520000,62.880000
34VCQ4,18.530000,62.430000
34VCR3,18.490000,63.780000
34VCR4,18.500000,63.330000
34VDK2,19.730000,57.960000
34VDM1,19.650000,60.200000
34VDM2,19.670000,59.760000
34VDM3,20.550000,60.210000
34VDM4,20.560000,59.760000
34VDN4,20.540000,60.660000
34VDR1,19.480000,63.790000
34VDR2,19.500000,63.350000
34VDR3,20.490000,63.800000
34VDR4,20.500000,63.350000
34VEH1,21.410000,56.620000
34VEH2,21.400000,56.170000
34VEH3,22.220000,56.610000
34VEH4,22.210000,56.160000
34VEJ1,21.420000,57.520000
34VEJ2,21.410000,57.070000
34VEJ3,22.250000,57.510000
34VEJ4,22.240000,57.060000
34VEK1,21.430000,58.420000
34VEK3,22.280000,58.410000
34VEK4,22.270000,57.960000
34VEL4,22.300000,58.860000
34VEM1,21.450000,60.210000
34VEM2,21.450000,59.760000
34VEM3,22.350000,60.200000
34VEM4,22.330000,59.760000
34VEN1,21.460000,61.110000
34VEN2,21.460000,60.660000
34VEN3,22.390000,61.100000
34VEN4,22.370000,60.650000
34VEP1,21.480000,62.010000
34VEP2,21.470000,61.560000
34VEP3,22.430000,62.000000
34VEP4,22.410000,61.550000
34VEQ1,21.490000,62.900000
34VEQ2,21.480000,62.460000
34VEQ3,22.480000,62.900000
34VEQ4,22.450000,62.450000
34VER2,21.500000,63.350000
34VER3,22.520000,63.790000
34VER4,22.500000,63.350000
34VFH1,23.040000,56.600000
34VFH2,23.010000,56.150000
34VFH3,23.720000,56.590000
34VFH4,23.710000,56.140000
34VFJ1,23.090000,57.500000
34VFJ2,23.060000,57.050000
34VFJ3,24.000000,57.480000
34VFJ4,24.000000,57.030000
34VFK1,23.140000,58.400000
34VFK2,23.110000,57.950000
34VFK3,24.000000,58.380000
34VFK4,24.000000,57.930000
34VFL1,23.190000,59.300000
34VFL2,23.170000,58.850000
34VFL3,24.000000,59.280000
34VFL4,24.000000,58.830000
34VFM1,23.250000,60.190000
34VFM2,23.220000,59.740000
34VFN1,23.430000,61.090000
34VFN2,23.410000,60.640000
34VFP1,23.450000,61.990000
34VFP2,23.440000,61.540000
34VFQ1,23.480000,62.880000
34VFQ2,23.470000,62.430000
34VFR1,23.510000,63.780000
34VFR2,23.500000,63.330000
34WCS3,18.450000,64.680000
34WCS4,18.470000,64.230000
34WCT3,18.420000,65.580000
34WCT4,18.430000,65.130000
34WCU3,18.380000,66.470000
34WCU4,18.400000,66.020000
34WDA1,19.180000,68.280000
34WDA2,19.220000,67.830000
34WDA3,20.390000,68.290000
34WDA4,20.410000,67.840000
34WDB1,19.110000,69.170000
34WDB2,19.150000,68.730000
34WDB3,20.370000,69.180000
34WDB4,20.380000,68.740000
34WDC1,18.840000,70.070000
34WDC2,19.070000,69.620000
34WDC3,20.340000,70.080000
34WDC4,20.360000,69.630000
34WDS1,19.430000,64.690000
34WDS2,19.450000,64.240000
34WDS3,20.480000,64.700000
34WDS4,20.480000,64.250000
34WDT1,19.370000,65.590000
34WDT2,19.400000,65.140000
34WDT3,20.460000,65.600000
34WDT4,20.470000,65.150000
34WDU1,19.320000,66.490000
34WDU2,19.340000,66.040000
34WDU3,20.440000,66.490000
34WDU4,20.450000,66.040000
34WDV1,19.250000,67.380000
34WDV2,19.280000,66.930000
34WDV3,20.420000,67.390000
34WDV4,20.430000,66.940000
34WEA1,21.610000,68.290000
34WEA2,21.590000,67.840000
34WEA3,22.820000,68.280000
34WEA4,22.780000,67.830000
34WEB1,21.630000,69.180000
34WEB2,21.620000,68.740000
34WEB3,22.890000,69.170000
34WEB4,22.850000,68.730000
34WEC1,21.660000,70.080000
34WEC2,21.640000,69.630000
34WEC3,23.160000,70.070000
34WEC4,22.930000,69.620000
34WED2,21.670000,70.530000
34WED3,23.190000,70.970000
34WED4,23.170000,70.520000
34WES1,21.520000,64.700000
34WES2,21.520000,64.250000
34WET1,21.540000,65.600000
34WET2,21.530000,65.150000
34WET3,22.630000,65.590000
34WEU1,21.560000,66.490000
34WEU2,21.550000,66.040000
34WEU3,22.680000,66.490000
34WEU4,22.660000,66.040000
34WEV1,21.580000,67.390000
34WEV2,21.570000,66.940000
34WEV3,22.750000,67.380000
34WEV4,22.720000,66.930000
34WFA1,24.000000,68.260000
34WFA2,24.000000,67.810000
34WFB2,24.000000,68.710000
34WFS2,23.530000,64.230000
34WFT1,23.580000,65.580000
34WFU1,23.620000,66.470000
34WFU2,23.600000,66.020000
34WFV1,24.000000,67.360000
34WFV2,24.000000,66.910000
35SKA3,24.480000,36.790000
35SKB3,24.370000,37.690000
35SKB4,24.460000,37.240000
35SKC3,24.350000,38.590000
35SKC4,24.360000,38.140000
35SKD3,24.340000,39.490000
35SKD4,24.340000,39.040000
35SKE4,24.330000,39.940000
35SKU3,24.530000,34.990000
35SKV4,24.520000,35.440000
35SLA1,25.040000,36.800000
35SLA3,25.600000,36.810000
35SLA4,25.610000,36.360000
35SLB1,25.010000,37.710000
35SLB2,25.030000,37.260000
35SLB4,25.590000,37.260000
35SLE2,24.950000,39.960000
35SLE4,25.540000,39.970000
35SLU1,25.080000,35.000000
35SLU3,25.630000,35.010000
35SLV2,25.070000,35.450000
35SLV4,25.620000,35.460000
35SMA1,26.160000,36.820000
35SMA2,26.160000,36.370000
35SMA3,26.720000,36.820000
35SME2,26.120000,39.970000
35SMU1,26.180000,35.010000
35SMV1,26.170000,35.920000
35SMV2,26.170000,35.470000
35SNV1,27.280000,35.920000
35SNV2,27.280000,35.470000
35TKE3,24.320000,40.390000
35TKF3,24.310000,41.290000
35TKF4,24.310000,40.840000
35TKG3,24.290000,42.200000
35TKG4,24.300000,41.740000
35TKH3,24.270000,43.100000
35TKH4,24.280000,42.650000
35TKJ3,24.250000,44.000000
35TKJ4,24.260000,43.550000
35TKK3,24.230000,44.890000
35TKK4,24.240000,44.450000
35TKL3,24.210000,45.790000
35TKL4,24.220000,45.340000
35TLE3,25.530000,40.420000
35TLF1,24.910000,41.310000
35TLF2,24.920000,40.860000
35TLF3,25.510000,41.320000
35TLF4,25.520000,40.870000
35TLG1,24.880000,42.210000
35TLG2,24.900000,41.760000
35TLG3,25.490000,42.220000
35TLG4,25.500000,41.770000
35TLH1,24.850000,43.110000
35TLH2,24.860000,42.660000
35TLH3,25.460000,43.120000
35TLH4,25.470000,42.670000
35TLJ1,24.820000,44.010000
35TLJ2,24.830000,43.560000
35TLJ3,25.440000,44.020000
35TLJ4,25.450000,43.570000
35TLK1,24.780000,44.910000
35TLK2,24.800000,44.460000
35TLK3,25.420000,44.920000
35TLK4,25.430000,44.470000
35TLL1,24.750000,45.810000
35TLL2,24.770000,45.360000
35TLL3,25.390000,45.820000
35TLL4,25.400000,45.370000
35TLM1,24.710000,46.710000
35TLM2,24.730000,46.260000
35TLM3,25.360000,46.720000
35TLM4,25.380000,46.270000
35TLN1,24.670000,47.600000
35TLN2,24.690000,47.160000
35TLN3,25.340000,47.620000
35TLN4,25.350000,47.170000
35TME1,26.120000,40.420000
35TME3,26.710000,40.430000
35TMF1,26.100000,41.320000
35TMF2,26.110000,40.870000
35TMF3,26.700000,41.330000
35TMF4,26.700000,40.880000
35TMG1,26.090000,42.220000
35TMG2,26.100000,41.770000
35TMG3,26.700000,42.230000
35TMG4,26.700000,41.780000
35TMH1,26.080000,43.120000
35TMH2,26.080000,42.670000
35TMH3,26.690000,43.130000
35TMH4,26.690000,42.680000
35TMJ1,26.060000,44.020000
35TMJ2,26.070000,43.570000
35TMJ3,26.690000,44.030000
35TMJ4,26.690000,43.580000
35TMK1,26.050000,44.920000
35TMK2,26.060000,44.470000
35TMK3,26.680000,44.930000
35TMK4,26.690000,44.480000
35TML1,26.030000,45.820000
35TML2,26.040000,45.370000
35TML3,26.680000,45.830000
35TML4,26.680000,45.380000
35TMM1,26.020000,46.720000
35TMM2,26.030000,46.270000
35TMM3,26.670000,46.730000
35TMM4,26.680000,46.280000
35TMN1,26.000000,47.620000
35TMN2,26.010000,47.170000
35TMN3,26.670000,47.630000
35TMN4,26.670000,47.180000
35TNF1,27.300000,41.330000
35TNF2,27.300000,40.880000
35TNF3,27.900000,41.320000
35TNG1,27.300000,42.230000
35TNG2,27.300000,41.780000
35TNG3,27.910000,42.220000
35TNG4,27.900000,41.770000
35TNH1,27.310000,43.130000
35TNH2,27.310000,42.680000
35TNH3,27.920000,43.120000
35TNH4,27.920000,42.670000
35TNJ1,27.310000,44.030000
35TNJ2,27.310000,43.580000
35TNJ3,27.940000,44.020000
35TNJ4,27.930000,43.570000
35TNK1,27.320000,44.930000
35TNK2,27.310000,44.480000
35TNK3,27.950000,44.920000
35TNK4,27.940000,44.470000
35TNL1,27.320000,45.830000
35TNL2,27.320000,45.380000
35TNL3,27.970000,45.820000
35TNL4,27.960000,45.370000
35TNM1,27.330000,46.730000
35TNM2,27.320000,46.280000
35TNM3,27.980000,46.720000
35TNM4,27.970000,46.270000
35TNN1,27.330000,47.630000
35TNN2,27.330000,47.180000
35TNN4,27.990000,47.170000
35TPF1,28.490000,41.320000
35TPF2,28.480000,40.870000
35TPF3,29.090000,41.310000
35TPF4,29.080000,40.860000
35TPJ1,28.560000,44.020000
35TPJ2,28.550000,43.570000
35TPK1,28.580000,44.920000
35TPK2,28.570000,44.470000
35TPK3,29.220000,44.910000
35TPL2,28.600000,45.370000
35TPL4,29.230000,45.360000
35TQK1,29.770000,44.890000
35TQL2,29.780000,45.340000
35ULA1,24.330000,54.790000
35ULA2,24.350000,54.340000
35ULA3,25.060000,54.810000
35ULA4,25.080000,54.360000
35ULB1,24.310000,55.690000
35ULB2,24.320000,55.240000
35ULB3,25.010000,55.700000
35ULB4,25.030000,55.260000
35ULP2,24.650000,48.050000
35ULP4,25.320000,48.070000
35ULS2,24.440000,50.750000
35ULV1,24.360000,53.890000
35ULV3,25.100000,53.910000
35UMA1,25.830000,54.820000
35UMA2,25.850000,54.370000
35UMB1,25.810000,55.710000
35UMB2,25.820000,55.270000
35UMB3,26.600000,55.720000
35UMB4,26.610000,55.270000
35UMP2,25.990000,48.070000
35UMP4,26.660000,48.080000
35UNB1,27.400000,55.720000
35UNP2,27.340000,48.080000
35VLC1,24.280000,56.590000
35VLC2,24.290000,56.140000
35VLC3,24.960000,56.600000
35VLC4,24.990000,56.150000
35VLD3,24.910000,57.500000
35VLD4,24.940000,57.050000
35VLE3,24.860000,58.400000
35VLE4,24.890000,57.950000
35VLF3,24.810000,59.300000
35VLF4,24.830000,58.850000
35VLG3,24.750000,60.190000
35VLG4,24.780000,59.740000
35VLH3,24.570000,61.090000
35VLH4,24.590000,60.640000
35VLJ3,24.550000,61.990000
35VLJ4,24.560000,61.540000
35VLK3,24.520000,62.880000
35VLK4,24.530000,62.430000
35VLL3,24.490000,63.780000
35VLL4,24.500000,63.330000
35VMC1,25.780000,56.610000
35VMC2,25.790000,56.160000
35VMC3,26.590000,56.620000
35VMC4,26.600000,56.170000
35VMD1,25.750000,57.510000
35VMD2,25.760000,57.060000
35VMD3,26.580000,57.520000
35VMD4,26.590000,57.070000
35VME1,25.720000,58.410000
35VME2,25.730000,57.960000
35VME3,26.570000,58.420000
35VME4,26.580000,57.970000
35VMF1,25.680000,59.310000
35VMF2,25.700000,58.860000
35VMF3,26.560000,59.310000
35VMF4,26.570000,58.860000
35VMG1,25.650000,60.200000
35VMG2,25.670000,59.760000
35VMG3,26.550000,60.210000
35VMG4,26.560000,59.760000
35VMH1,25.610000,61.100000
35VMH2,25.630000,60.650000
35VMH3,26.540000,61.110000
35VMH4,26.540000,60.660000
35VMJ1,25.570000,62.000000
35VMJ2,25.590000,61.550000
35VMJ3,26.520000,62.010000
35VMJ4,26.530000,61.560000
35VMK1,25.520000,62.900000
35VMK2,25.550000,62.450000
35VMK3,26.510000,62.900000
35VMK4,26.520000,62.460000
35VML1,25.480000,63.790000
35VML2,25.500000,63.350000
35VML3,26.490000,63.800000
35VML4,26.500000,63.350000
35VNC1,27.410000,56.620000
35VNC2,27.400000,56.170000
35VNC3,28.220000,56.610000
35VNC4,28.210000,56.160000
35VND1,27.420000,57.520000
35VND2,27.410000,57.070000
35VND4,28.240000,57.060000
35VNE1,27.430000,58.420000
35VNE2,27.420000,57.970000
35VNF1,27.440000,59.310000
35VNF2,27.430000,58.860000
35VNF3,28.320000,59.310000
35VNG1,27.450000,60.210000
35VNG2,27.450000,59.760000
35VNH1,27.460000,61.110000
35VNH2,27.460000,60.660000
35VNH3,28.390000,61.100000
35VNH4,28.370000,60.650000
35VNJ1,27.480000,62.010000
35VNJ2,27.470000,61.560000
35VNJ3,28.430000,62.000000
35VNJ4,28.410000,61.550000
35VNK1,27.490000,62.900000
35VNK2,27.480000,62.460000
35VNK3,28.480000,62.900000
35VNK4,28.450000,62.450000
35VNL1,27.510000,63.800000
35VNL2,27.500000,63.350000
35VNL3,28.520000,63.790000
35VNL4,28.500000,63.350000
35VPH1,29.430000,61.090000
35VPJ1,29.450000,61.990000
35VPJ2,29.440000,61.540000
35VPK1,29.480000,62.880000
35VPK2,29.470000,62.430000
35VPL1,29.510000,63.780000
35VPL2,29.500000,63.330000
35WLM3,24.450000,64.680000
35WLM4,24.470000,64.230000
35WLN3,24.420000,65.580000
35WLN4,24.430000,65.130000
35WLP3,24.380000,66.470000
35WLP4,24.400000,66.020000
35WMM1,25.430000,64.690000
35WMM2,25.450000,64.240000
35WMM3,26.480000,64.700000
35WMM4,26.480000,64.250000
35WMN1,25.370000,65.590000
35WMN2,25.400000,65.140000
35WMN3,26.460000,65.600000
35WMN4,26.470000,65.150000
35WMP1,25.320000,66.490000
35WMP2,25.340000,66.040000
35WMP3,26.440000,66.490000
35WMP4,26.450000,66.040000
35WMQ1,25.250000,67.380000
35WMQ2,25.280000,66.930000
35WMQ3,26.420000,67.390000
35WMQ4,26.430000,66.940000
35WMR1,25.180000,68.280000
35WMR2,25.220000,67.830000
35WMR3,26.390000,68.290000
35WMR4,26.410000,67.840000
35WMS1,25.110000,69.170000
35WMS2,25.150000,68.730000
35WMS3,26.370000,69.180000
35WMS4,26.380000,68.740000
35WMT1,24.840000,70.070000
35WMT2,25.070000,69.620000
35WMT3,26.340000,70.080000
35WMT4,26.360000,69.630000
35WMU1,24.810000,70.970000
35WMU2,24.830000,70.520000
35WMU3,26.310000,70.980000
35WMU4,26.330000,70.530000
35WNM1,27.520000,64.700000
35WNM2,27.520000,64.250000
35WNM3,28.570000,64.690000
35WNM4,28.550000,64.240000
35WNN1,27.540000,65.600000
35WNN2,27.530000,65.150000
35WNN3,28.630000,65.590000
35WNN4,28.600000,65.140000
35WNP1,27.560000,66.490000
35WNP2,27.550000,66.040000
35WNP3,28.680000,66.490000
35WNP4,28.660000,66.040000
35WNQ1,27.580000,67.390000
35WNQ2,27.570000,66.940000
35WNQ3,28.750000,67.380000
35WNQ4,28.720000,66.930000
35WNR1,27.610000,68.290000
35WNR2,27.590000,67.840000
35WNR3,28.820000,68.280000
35WNR4,28.780000,67.830000
35WNS1,27.630000,69.180000
35WNS2,27.620000,68.740000
35WNS3,28.890000,69.170000
35WNS4,28.850000,68.730000
35WNT1,27.660000,70.080000
35WNT2,27.640000,69.630000
35WNT3,29.160000,70.070000
35WNT4,28.930000,69.620000
35WNU1,27.690000,70.980000
35WNU2,27.670000,70.530000
35WNU3,29.190000,70.970000
35WNU4,29.170000,70.520000
35WPM1,29.550000,64.680000
35WPM2,29.530000,64.230000
35WPN1,29.580000,65.580000
35WPN2,29.570000,65.130000
35WPP1,29.620000,66.470000
35WPP2,29.600000,66.020000
35WPQ1,30.000000,67.360000
35WPR2,30.000000,67.810000
35XLF3,21.970000,77.210000
35XLG3,21.820000,78.100000
35XLG4,21.900000,77.650000
35XLH4,21.740000,78.550000
35XMG1,23.730000,78.130000
35XMJ3,25.720000,79.940000
35XMK2,22.660000,80.360000
35XMK4,25.660000,80.390000
35XNH1,28.180000,79.040000
35XNK4,31.340000,80.360000
36VUP3,30.550000,61.990000
36VUP4,30.560000,61.540000
36VUQ3,30.520000,62.880000
36VUQ4,30.530000,62.430000
36VUR3,30.490000,63.780000
36VUR4,30.500000,63.330000
36VVQ1,31.520000,62.900000
36VVQ2,31.550000,62.450000
36VVR2,31.500000,63.350000
36WUS3,30.450000,64.680000
36WUS4,30.470000,64.230000
36WVC1,30.840000,70.070000
